pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-15T14:53:18Z,2019-03-15T15:20:26Z,6,2.33,17,3.04,0,23.34,yellow,credit card,Lincoln Square West,Upper East Side North,Manhattan,Manhattan
2019-03-15T15:10:03Z,2019-03-15T16:25:25Z,1,16.3,52,18.3,5.76,79.36,yellow,credit card,Murray Hill,JFK Airport,Manhattan,Queens
2019-03-15T15:11:55Z,2019-03-15T15:25:37Z,1,2.27,11,2.86,0,17.16,yellow,credit card,Flatiron,Lincoln Square East,Manhattan,Manhattan
2019-03-15T15:21:08Z,2019-03-15T15:22:58Z,1,0.2,3.5,1.36,0,8.16,yellow,credit card,Penn Station/Madison Sq West,Garment District,Manhattan,Manhattan
2019-03-15T15:31:25Z,2019-03-15T15:38:24Z,1,1.13,6.5,1.96,0,11.76,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
2019-03-15T15:56:48Z,2019-03-15T16:22:33Z,1,2.8,17.5,4.15,0,24.95,yellow,credit card,Upper East Side South,Kips Bay,Manhattan,Manhattan
2019-03-15T16:07:16Z,2019-03-15T16:09:43Z,1,0.8,4.5,0,0,6.3,green,cash,Central Harlem,East Harlem South,Manhattan,Manhattan
2019-03-15T16:12:07Z,2019-03-15T16:18:49Z,1,0.82,6,0,0,7.8,green,cash,Central Harlem North,Central Harlem,Manhattan,Manhattan
2019-03-15T16:13:07Z,2019-03-15T16:17:32Z,1,0.6,5,0,0,9.3,yellow,cash,Upper East Side South,Upper East Side South,Manhattan,Manhattan
2019-03-15T16:16:21Z,2019-03-15T16:30:14Z,1,1.02,9.5,2.07,0,15.87,yellow,credit card,SoHo,Lower East Side,Manhattan,Manhattan
2019-03-15T16:29:17Z,2019-03-15T17:37:52Z,1,11.64,49,10.71,0,64.26,green,credit card,Washington Heights South,Midtown South,Manhattan,Manhattan
2019-03-15T16:45:55Z,2019-03-15T17:46:47Z,4,15.64,50,0,5.76,60.06,yellow,cash,LaGuardia Airport,Battery Park City,Queens,Manhattan
2019-03-15T16:53:20Z,2019-03-15T17:24:47Z,1,3.83,21,5.06,0,30.36,yellow,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-15T17:16:35Z,2019-03-15T17:25:01Z,1,1.3,7.5,0,0,11.8,yellow,NA,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-15T17:30:47Z,2019-03-15T17:39:59Z,1,0.87,7.5,2.36,0,14.16,yellow,credit card,Upper East Side South,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-15T17:33:10Z,2019-03-15T17:48:38Z,1,1.66,11,0,0,15.3,yellow,cash,Lincoln Square East,Midtown East,Manhattan,Manhattan
2019-03-15T17:36:09Z,2019-03-15T17:38:09Z,1,0.3,3.5,0,0,7.8,yellow,cash,East Chelsea,Flatiron,Manhattan,Manhattan
2019-03-15T17:37:39Z,2019-03-15T17:48:48Z,2,1.44,9,0,0,13.3,yellow,cash,East Village,Alphabet City,Manhattan,Manhattan
2019-03-15T17:44:09Z,2019-03-15T18:20:25Z,1,11.44,41.63,0,0,42.13,green,credit card,Bushwick South,LaGuardia Airport,Brooklyn,Queens
2019-03-15T17:49:52Z,2019-03-15T17:57:45Z,1,1.01,7,0,0,8.8,green,cash,Central Harlem,Morningside Heights,Manhattan,Manhattan
2019-03-15T17:56:19Z,2019-03-15T18:01:59Z,1,1,5.5,2,0,9.3,yellow,credit card,Sunnyside,Sunnyside,Queens,Queens
2019-03-15T18:18:23Z,2019-03-15T18:28:45Z,1,2.25,9.5,0,0,13.8,yellow,cash,Times Sq/Theatre District,Central Park,Manhattan,Manhattan
2019-03-15T18:24:54Z,2019-03-15T18:52:42Z,2,7.77,27,9.39,0,40.69,yellow,credit card,SoHo,East Harlem North,Manhattan,Manhattan
2019-03-15T18:28:02Z,2019-03-15T18:42:45Z,1,2.6,12,3.25,0,19.55,yellow,credit card,Midtown East,Central Park,Manhattan,Manhattan
2019-03-15T18:36:30Z,2019-03-15T18:51:09Z,1,3.82,14.5,3.26,0,19.56,green,credit card,Morningside Heights,Washington Heights North,Manhattan,Manhattan
2019-03-15T18:38:00Z,2019-03-15T19:02:53Z,1,3.7,17.5,4.35,0,26.15,yellow,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-15T18:41:44Z,2019-03-15T18:56:50Z,1,4.7,16.5,4.16,0,24.96,yellow,credit card,UN/Turtle Bay South,Financial District North,Manhattan,Manhattan
2019-03-15T18:44:02Z,2019-03-15T18:47:38Z,1,0.3,4.5,0,0,6.3,green,cash,East Harlem North,East Harlem North,Manhattan,Manhattan
2019-03-15T18:51:54Z,2019-03-15T19:46:20Z,2,17.28,52,13.11,5.76,78.67,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan
2019-03-15T19:05:05Z,2019-03-15T19:18:11Z,4,2.51,20,4.56,0,27.36,yellow,credit card,West Village,Battery Park,Manhattan,Manhattan
2019-03-15T19:10:40Z,2019-03-15T19:34:45Z,1,3.8,17,0,0,21.3,yellow,cash,SoHo,Lincoln Square East,Manhattan,Manhattan
2019-03-15T19:22:03Z,2019-03-15T19:29:46Z,1,0.63,6.5,0,0,8.3,green,credit card,Elmhurst,Elmhurst/Maspeth,Queens,Queens
2019-03-15T19:33:40Z,2019-03-15T19:54:59Z,1,3.3,15.5,2.96,0,22.76,yellow,credit card,Upper East Side South,Gramercy,Manhattan,Manhattan
2019-03-15T19:42:31Z,2019-03-15T19:47:31Z,1,0.8,5.5,1.47,0,11.27,yellow,credit card,Kips Bay,Gramercy,Manhattan,Manhattan
2019-03-15T19:56:40Z,2019-03-15T20:02:48Z,4,0.8,6,0,0,9.8,yellow,cash,Meatpacking/West Village West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-15T19:58:47Z,2019-03-15T20:09:02Z,1,1.01,7.5,1.7,0,13,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-15T20:26:22Z,2019-03-15T20:44:38Z,3,4.2,16.5,4.06,0,24.36,yellow,credit card,Lenox Hill West,Greenpoint,Manhattan,Brooklyn
2019-03-15T20:32:42Z,2019-03-15T20:38:19Z,1,0.78,6,0,0,7.3,green,credit card,Central Park,Manhattan Valley,Manhattan,Manhattan
2019-03-15T20:45:18Z,2019-03-15T20:55:17Z,1,1.43,8.5,0,0,9.8,green,credit card,Central Harlem,East Harlem South,Manhattan,Manhattan
2019-03-15T21:04:40Z,2019-03-15T21:22:15Z,2,4.5,17,0,0,20.8,yellow,credit card,Upper West Side North,Garment District,Manhattan,Manhattan
2019-03-15T21:14:22Z,2019-03-15T21:26:23Z,1,2.7,11,2,0,16.8,yellow,credit card,Upper East Side North,Central Harlem North,Manhattan,Manhattan
2019-03-15T21:25:04Z,2019-03-15T21:31:55Z,1,0.88,6,0,0,9.8,yellow,cash,Upper East Side South,Midtown Center,Manhattan,Manhattan
2019-03-15T21:25:41Z,2019-03-15T21:51:22Z,2,3.67,18,4.41,0,26.46,green,credit card,DUMBO/Vinegar Hill,West Village,Brooklyn,Manhattan
2019-03-15T21:28:25Z,2019-03-15T21:38:16Z,5,0.8,7,0,0,10.8,yellow,cash,Flatiron,Gramercy,Manhattan,Manhattan
2019-03-15T21:33:57Z,2019-03-15T21:42:47Z,1,1.08,7,2.16,0,12.96,yellow,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan
2019-03-15T21:54:51Z,2019-03-15T22:07:18Z,1,1.66,9.5,1.94,0,14.69,green,credit card,Gowanus,Columbia Street,Brooklyn,Brooklyn
2019-03-15T22:00:46Z,2019-03-15T22:10:11Z,1,1.1,8,2,0,13.8,yellow,credit card,Garment District,Kips Bay,Manhattan,Manhattan
2019-03-15T22:25:40Z,2019-03-15T22:33:37Z,1,2.33,8.5,1.84,0,14.14,yellow,credit card,Midtown North,East Harlem South,Manhattan,Manhattan
2019-03-15T22:38:47Z,2019-03-15T22:41:19Z,1,0.6,4,1,0,8.8,yellow,credit card,Clinton East,Lincoln Square West,Manhattan,Manhattan
2019-03-15T22:59:38Z,2019-03-15T23:04:56Z,6,1.16,6,0,0,9.8,yellow,cash,Upper West Side South,Upper West Side North,Manhattan,Manhattan
2019-03-15T23:02:19Z,2019-03-15T23:42:01Z,6,8.4,31.5,2,0,37.3,yellow,credit card,Prospect Heights,Upper West Side South,Brooklyn,Manhattan
2019-03-15T23:02:54Z,2019-03-15T23:22:09Z,2,4.99,17.5,4.26,0,25.56,yellow,credit card,Times Sq/Theatre District,Astoria,Manhattan,Queens
2019-03-15T23:13:44Z,2019-03-15T23:24:47Z,1,1.7,9.5,2.65,0,15.95,yellow,credit card,Lincoln Square West,East Chelsea,Manhattan,Manhattan
2019-03-15T23:29:15Z,2019-03-15T23:38:09Z,1,1.2,7.5,2.25,0,13.55,yellow,credit card,West Chelsea/Hudson Yards,Union Sq,Manhattan,Manhattan
2019-03-15T23:33:56Z,2019-03-15T23:51:39Z,0,3.6,14,4.45,0,22.25,yellow,credit card,Upper West Side North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-15T23:51:34Z,2019-03-15T23:55:06Z,1,1.01,5,1.26,0,7.56,green,credit card,East Harlem South,East Harlem North,Manhattan,Manhattan
2019-03-15T23:54:46Z,2019-03-15T23:58:55Z,1,0.76,5,1.76,0,10.56,yellow,credit card,Lower East Side,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-16T00:05:32Z,2019-03-16T00:19:45Z,1,1.4,10,2.75,0,16.55,yellow,credit card,West Village,East Village,Manhattan,Manhattan
2019-03-16T00:32:57Z,2019-03-16T00:40:40Z,3,1.66,7.5,0,0,8.8,yellow,cash,Morningside Heights,Manhattan Valley,Manhattan,Manhattan
2019-03-16T00:33:59Z,2019-03-16T00:46:29Z,1,2.36,11.5,3.82,0,19.12,yellow,credit card,Upper West Side North,Upper East Side North,Manhattan,Manhattan
2019-03-16T00:35:00Z,2019-03-16T01:13:31Z,1,3.73,24,0,0,27.8,yellow,cash,Clinton East,Lower East Side,Manhattan,Manhattan
2019-03-16T00:38:46Z,2019-03-16T00:52:02Z,1,3.4,13,0,0,16.8,yellow,cash,Midtown South,Upper West Side North,Manhattan,Manhattan
2019-03-16T00:46:52Z,2019-03-16T01:04:11Z,1,3.07,13.5,3.46,0,20.76,yellow,credit card,Lower East Side,Midtown South,Manhattan,Manhattan
2019-03-16T01:11:53Z,2019-03-16T01:25:18Z,1,5.3,17,4.15,0,24.95,yellow,credit card,Lower East Side,Yorkville East,Manhattan,Manhattan
2019-03-16T01:33:26Z,2019-03-16T01:44:43Z,1,1.7,9,2.05,0,12.35,green,credit card,Downtown Brooklyn/MetroTech,Clinton Hill,Brooklyn,Brooklyn
2019-03-16T01:36:04Z,2019-03-16T01:43:39Z,1,1.6,7.5,2,0,13.3,yellow,credit card,Penn Station/Madison Sq West,Central Park,Manhattan,Manhattan
2019-03-16T01:51:02Z,2019-03-16T01:57:44Z,2,0.8,6,1.95,0,11.75,yellow,credit card,Greenwich Village South,East Village,Manhattan,Manhattan
2019-03-16T02:06:18Z,2019-03-16T02:15:57Z,1,1.8,8.5,0,0,12.3,yellow,credit card,Meatpacking/West Village West,Kips Bay,Manhattan,Manhattan
2019-03-16T02:10:30Z,2019-03-16T02:12:32Z,1,0.65,4,0,0,7.8,yellow,cash,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-16T02:20:47Z,2019-03-16T02:28:05Z,2,1.5,7.5,3.39,0,14.69,yellow,credit card,Greenwich Village South,Financial District North,Manhattan,Manhattan
2019-03-16T02:40:48Z,2019-03-16T03:01:11Z,1,7.79,24.5,0,5.76,31.56,green,cash,Woodside,Randalls Island,Queens,Manhattan
2019-03-16T02:43:09Z,2019-03-16T02:57:11Z,5,7.77,23,0,0,26.8,yellow,cash,Clinton East,Washington Heights North,Manhattan,Manhattan
2019-03-16T04:06:11Z,2019-03-16T04:16:34Z,1,3.18,11.5,2,0,17.3,yellow,credit card,East Chelsea,World Trade Center,Manhattan,Manhattan
2019-03-16T04:20:57Z,2019-03-16T04:24:03Z,2,0.47,4.5,0,0,8.3,yellow,cash,Kips Bay,Midtown South,Manhattan,Manhattan
2019-03-16T08:01:00Z,2019-03-16T08:05:27Z,1,1.56,6.5,1.96,0,11.76,yellow,credit card,West Village,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-16T08:02:23Z,2019-03-16T08:26:32Z,1,6.6,23,0,0,26.3,yellow,cash,Times Sq/Theatre District,Financial District South,Manhattan,Manhattan
2019-03-16T08:17:44Z,2019-03-16T08:36:01Z,1,10.11,29,5.96,0,35.76,yellow,credit card,Brooklyn Heights,LaGuardia Airport,Brooklyn,Queens
2019-03-16T08:18:41Z,2019-03-16T08:26:45Z,1,1.71,8.5,2.36,0,14.16,yellow,credit card,Bloomingdale,Central Park,Manhattan,Manhattan
2019-03-16T08:21:07Z,2019-03-16T08:38:39Z,1,3.47,14.5,0,0,15.3,green,credit card,East Flatbush/Farragut,Borough Park,Brooklyn,Brooklyn
2019-03-16T08:21:21Z,2019-03-16T08:52:57Z,5,10.9,34.5,8.71,5.76,52.27,yellow,credit card,LaGuardia Airport,Lincoln Square East,Queens,Manhattan
2019-03-16T08:24:01Z,2019-03-16T08:32:15Z,1,3.38,11,2.95,0,14.75,green,credit card,Washington Heights South,Morningside Heights,Manhattan,Manhattan
2019-03-16T08:28:22Z,2019-03-16T08:38:14Z,1,1.4,8,0,0,11.3,yellow,cash,Upper West Side South,Bloomingdale,Manhattan,Manhattan
2019-03-16T08:29:16Z,2019-03-16T08:48:56Z,5,7.89,24,5,0,29.8,yellow,credit card,LaGuardia Airport,South Williamsburg,Queens,Brooklyn
2019-03-16T08:32:39Z,2019-03-16T08:41:24Z,1,1.5,8,2.25,0,13.55,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
2019-03-16T08:36:04Z,2019-03-16T08:41:57Z,1,1.3,6,0,0,9.3,yellow,cash,Stuy Town/Peter Cooper Village,Murray Hill,Manhattan,Manhattan
2019-03-16T08:55:35Z,2019-03-16T09:37:31Z,3,10.7,39,9.1,5.76,54.66,yellow,credit card,Manhattan Valley,LaGuardia Airport,Manhattan,Queens
2019-03-16T09:05:08Z,2019-03-16T09:10:29Z,1,1.12,6,1,0,10.3,yellow,credit card,Upper West Side South,Lincoln Square East,Manhattan,Manhattan
2019-03-16T09:12:01Z,2019-03-16T09:13:37Z,1,0.6,4,1,0,5.8,yellow,credit card,Upper West Side North,East Harlem South,Manhattan,Manhattan
2019-03-16T09:12:31Z,2019-03-16T09:31:50Z,1,8.83,26.5,7.11,5.76,42.67,yellow,credit card,LaGuardia Airport,Midtown South,Queens,Manhattan
2019-03-16T09:33:22Z,2019-03-16T09:35:14Z,3,0.66,4,0,0,7.3,yellow,cash,Upper West Side South,Lincoln Square East,Manhattan,Manhattan
2019-03-16T09:52:58Z,2019-03-16T10:02:17Z,1,2.1,9,4.45,0,17,green,credit card,Long Island City/Queens Plaza,Lenox Hill West,Queens,Manhattan
2019-03-16T09:56:29Z,2019-03-16T10:02:49Z,5,1.12,6.5,1.96,0,11.76,yellow,credit card,Midtown Center,Murray Hill,Manhattan,Manhattan
2019-03-16T10:02:25Z,2019-03-16T10:22:29Z,1,3.9,17,0,0,17.8,yellow,cash,LaGuardia Airport,Astoria,Queens,Queens
2019-03-16T10:12:38Z,2019-03-16T10:22:41Z,1,1.5,8.5,2.36,0,14.16,yellow,credit card,Flatiron,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-16T10:14:54Z,2019-03-16T10:26:21Z,1,1.1,8.5,0,0,11.8,yellow,cash,Midtown East,Midtown Center,Manhattan,Manhattan
2019-03-16T10:23:19Z,2019-03-16T10:32:35Z,2,6.68,19.5,0,0,20.3,yellow,cash,LaGuardia Airport,Kew Gardens,Queens,Queens
2019-03-16T10:37:52Z,2019-03-16T10:56:39Z,2,2.34,13.5,4.2,0,21,yellow,credit card,UN/Turtle Bay South,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-16T10:37:52Z,2019-03-16T10:47:33Z,1,1.54,8.5,0,0,9.3,green,cash,Washington Heights South,Inwood,Manhattan,Manhattan
2019-03-16T10:40:17Z,2019-03-16T10:44:30Z,1,0.6,4.5,0,0,7.8,yellow,cash,Lincoln Square West,Lincoln Square East,Manhattan,Manhattan
2019-03-16T10:51:47Z,2019-03-16T10:59:05Z,1,1.19,7,1,0,11.3,yellow,credit card,East Village,West Village,Manhattan,Manhattan
2019-03-16T10:53:17Z,2019-03-16T10:56:22Z,1,1.1,5,1.66,0,9.96,yellow,credit card,Upper East Side North,Lenox Hill West,Manhattan,Manhattan
2019-03-16T10:53:18Z,2019-03-16T11:20:47Z,1,9.46,31.8,0,0,32.3,green,credit card,Central Harlem North,Eastchester,Manhattan,Bronx
2019-03-16T11:01:12Z,2019-03-16T11:07:52Z,1,1.11,6.5,2.94,0,12.74,yellow,credit card,Upper West Side South,Clinton East,Manhattan,Manhattan
2019-03-16T11:25:44Z,2019-03-16T11:37:44Z,2,5,16,2.9,0,22.2,yellow,credit card,Yorkville East,Lower East Side,Manhattan,Manhattan
2019-03-16T11:26:37Z,2019-03-16T11:30:14Z,1,1.2,5.5,0.5,0,9.3,yellow,credit card,Lenox Hill West,Upper East Side North,Manhattan,Manhattan
2019-03-16T11:32:13Z,2019-03-16T11:41:04Z,1,1.5,8,1.7,0,13,yellow,credit card,Midtown South,Midtown North,Manhattan,Manhattan
2019-03-16T12:04:00Z,2019-03-16T12:31:42Z,1,4.31,19.5,5.7,0,28.5,yellow,credit card,Lenox Hill West,Lincoln Square East,Manhattan,Manhattan
2019-03-16T12:45:41Z,2019-03-16T12:55:31Z,1,1.2,8.5,2.36,0,14.16,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-16T12:49:23Z,2019-03-16T13:02:59Z,1,1.92,10.5,0,0,11.3,green,cash,Park Slope,Cobble Hill,Brooklyn,Brooklyn
2019-03-16T13:09:29Z,2019-03-16T13:12:23Z,1,0.54,4.5,1.06,0,6.36,yellow,credit card,Bloomingdale,Manhattan Valley,Manhattan,Manhattan
2019-03-16T13:18:43Z,2019-03-16T13:33:44Z,1,1.8,11,0,0,14.3,yellow,cash,West Chelsea/Hudson Yards,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-16T13:19:56Z,2019-03-16T13:39:32Z,1,2.97,14,2.96,0,17.76,yellow,credit card,East Flatbush/Remsen Village,Stuyvesant Heights,Brooklyn,Brooklyn
2019-03-16T13:29:00Z,2019-03-16T13:50:09Z,1,3.85,15.5,4.7,0,23.5,yellow,credit card,Upper East Side South,East Village,Manhattan,Manhattan
2019-03-16T13:40:25Z,2019-03-16T13:56:43Z,2,2.6,12.5,2.65,0,15.95,yellow,credit card,Astoria,Woodside,Queens,Queens
2019-03-16T13:40:58Z,2019-03-16T13:57:04Z,2,3.39,14,0,0,14.8,yellow,cash,Park Slope,Sunset Park West,Brooklyn,Brooklyn
2019-03-16T13:45:13Z,2019-03-16T14:38:45Z,2,20.73,52,13.82,0,69.12,yellow,credit card,JFK Airport,TriBeCa/Civic Center,Queens,Manhattan
2019-03-16T13:53:58Z,2019-03-16T14:04:05Z,1,1.8,9.5,0,0,10.3,green,cash,Forest Hills,Rego Park,Queens,Queens
2019-03-16T14:02:22Z,2019-03-16T14:19:22Z,2,1.9,12,3.06,0,18.36,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-16T14:07:32Z,2019-03-16T14:23:55Z,1,3.3,14,0,0,14.8,green,credit card,Kew Gardens Hills,Fresh Meadows,Queens,Queens
2019-03-16T14:18:58Z,2019-03-16T14:24:08Z,2,1.15,6,0.46,0,9.76,yellow,credit card,West Village,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-16T14:30:34Z,2019-03-16T14:35:50Z,1,1.1,6,1.85,0,11.15,yellow,credit card,TriBeCa/Civic Center,West Village,Manhattan,Manhattan
2019-03-16T14:37:25Z,2019-03-16T14:42:22Z,3,0.5,5,1.24,0,9.54,yellow,credit card,East Village,East Village,Manhattan,Manhattan
2019-03-16T14:38:18Z,2019-03-16T14:44:58Z,2,0.85,6,0,0,9.3,yellow,credit card,Upper East Side South,Upper East Side South,Manhattan,Manhattan
2019-03-16T14:45:23Z,2019-03-16T15:15:55Z,1,2.9,19,0,0,22.3,yellow,cash,Midtown East,East Village,Manhattan,Manhattan
2019-03-16T14:53:14Z,2019-03-16T14:56:51Z,1,1,5,1.65,0,9.95,yellow,credit card,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan
2019-03-16T15:10:44Z,2019-03-16T15:17:01Z,1,1.51,7,1.56,0,9.36,green,credit card,Long Island City/Hunters Point,Old Astoria,Queens,Queens
2019-03-16T15:26:39Z,2019-03-16T15:41:15Z,2,3.82,11,0,0,11,green,cash,East Harlem North,Hamilton Heights,Manhattan,Manhattan
2019-03-16T15:37:34Z,2019-03-16T15:46:58Z,2,1.46,8,1.2,0,12.5,yellow,credit card,West Village,Gramercy,Manhattan,Manhattan
2019-03-16T15:57:06Z,2019-03-16T16:29:41Z,3,2.9,20.5,4.76,0,28.56,yellow,credit card,Hudson Sq,Midtown North,Manhattan,Manhattan
2019-03-16T16:07:44Z,2019-03-16T16:26:59Z,1,3.1,14,2.95,0,17.75,yellow,credit card,Williamsburg (South Side),Brooklyn Heights,Brooklyn,Brooklyn
2019-03-16T16:24:28Z,2019-03-16T16:30:44Z,2,0.7,5.5,1.75,0,10.55,yellow,credit card,Financial District North,World Trade Center,Manhattan,Manhattan
2019-03-16T16:36:34Z,2019-03-16T16:54:50Z,2,1,11.5,0,0,14.8,yellow,cash,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-16T16:44:43Z,2019-03-16T17:33:45Z,1,17.67,52,12.21,5.76,73.27,yellow,credit card,JFK Airport,Gramercy,Queens,Manhattan
2019-03-16T17:08:47Z,2019-03-16T17:30:30Z,2,3.36,16,4.82,0,24.12,yellow,credit card,West Chelsea/Hudson Yards,Lenox Hill West,Manhattan,Manhattan
2019-03-16T17:23:16Z,2019-03-16T17:27:03Z,1,0.7,5,2.45,0,10.75,yellow,credit card,Midtown South,Gramercy,Manhattan,Manhattan
2019-03-16T17:40:46Z,2019-03-16T17:46:03Z,1,0.98,6,1.86,0,11.16,yellow,credit card,Battery Park City,Hudson Sq,Manhattan,Manhattan
2019-03-16T17:53:34Z,2019-03-16T18:13:57Z,3,2.09,13.5,0,0,16.8,yellow,cash,Upper West Side North,Clinton East,Manhattan,Manhattan
2019-03-16T17:54:48Z,2019-03-16T18:30:32Z,1,6.34,27.5,6,0,36.8,yellow,credit card,Penn Station/Madison Sq West,East Williamsburg,Manhattan,Brooklyn
2019-03-16T17:58:02Z,2019-03-16T18:06:37Z,1,1.23,7.5,0,0,8.3,green,cash,Park Slope,Crown Heights North,Brooklyn,Brooklyn
2019-03-16T17:59:31Z,2019-03-16T18:04:40Z,1,0.81,5,0,0,8.3,yellow,cash,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
2019-03-16T18:08:35Z,2019-03-16T18:17:58Z,3,1.44,8,2.26,0,13.56,yellow,credit card,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-16T18:29:51Z,2019-03-16T18:34:16Z,1,0.64,5,0,0,5.8,green,cash,Central Harlem North,Hamilton Heights,Manhattan,Manhattan
2019-03-16T18:45:07Z,2019-03-16T18:51:45Z,1,0.86,6,1,0,10.3,yellow,credit card,SoHo,Greenwich Village North,Manhattan,Manhattan
2019-03-16T18:45:55Z,2019-03-16T18:48:45Z,1,0.56,4,0,0,7.3,yellow,cash,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-16T18:48:08Z,2019-03-16T18:50:20Z,2,0.46,3.5,0,0,4.3,green,cash,Carroll Gardens,Gowanus,Brooklyn,Brooklyn
2019-03-16T18:57:19Z,2019-03-16T19:00:16Z,2,0.4,4,0,0,7.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-16T18:58:47Z,2019-03-16T19:12:47Z,1,1.1,9.5,0,0,12.8,yellow,cash,Midtown North,Garment District,Manhattan,Manhattan
2019-03-16T19:00:03Z,2019-03-16T19:55:59Z,1,19.57,56.12,0,5.76,62.38,green,credit card,East Flatbush/Farragut,Soundview/Castle Hill,Brooklyn,Bronx
2019-03-16T19:05:05Z,2019-03-16T19:10:23Z,3,0.4,5,1.65,0,9.95,yellow,credit card,East Village,East Village,Manhattan,Manhattan
2019-03-16T19:12:38Z,2019-03-16T19:15:55Z,1,0.4,4,1.46,0,8.76,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
2019-03-16T19:28:34Z,2019-03-16T19:48:37Z,1,3.54,15.5,4.7,0,23.5,yellow,credit card,Yorkville East,Clinton East,Manhattan,Manhattan
2019-03-16T19:29:21Z,2019-03-16T19:41:53Z,1,3.7,12.5,0,0,15.8,yellow,cash,Murray Hill,East Harlem South,Manhattan,Manhattan
2019-03-16T19:55:52Z,2019-03-16T20:10:26Z,1,1.88,11,2.86,0,17.16,yellow,credit card,Flatiron,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-16T20:06:25Z,2019-03-16T20:11:03Z,3,1.38,6,1.96,0,11.76,yellow,credit card,Lenox Hill West,Yorkville West,Manhattan,Manhattan
2019-03-16T20:13:27Z,2019-03-16T20:24:59Z,1,2.18,9.5,2,0,15.3,yellow,credit card,Lenox Hill West,East Harlem South,Manhattan,Manhattan
2019-03-16T20:24:58Z,2019-03-16T20:54:57Z,2,11.06,34,7.56,0,45.36,yellow,credit card,Gramercy,Inwood,Manhattan,Manhattan
2019-03-16T20:36:10Z,2019-03-16T21:16:11Z,1,3.2,23.5,5.45,0,32.75,yellow,credit card,Clinton East,East Village,Manhattan,Manhattan
2019-03-16T20:39:27Z,2019-03-16T20:45:47Z,3,1.1,6,1.5,0,11.3,yellow,credit card,Little Italy/NoLiTa,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-16T20:53:23Z,2019-03-16T21:01:22Z,2,1.15,7,0,0,10.8,yellow,cash,East Chelsea,Midtown Center,Manhattan,Manhattan
2019-03-16T21:05:46Z,2019-03-16T21:16:06Z,1,2.45,10,2,0,16.05,green,credit card,East Harlem South,Midtown North,Manhattan,Manhattan
2019-03-16T21:27:27Z,2019-03-16T21:36:17Z,1,1.4,7.5,0,0,11.3,yellow,cash,West Village,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-16T21:38:23Z,2019-03-16T21:42:25Z,1,0.62,4.5,0,0,8.3,yellow,cash,Clinton West,Clinton East,Manhattan,Manhattan
2019-03-16T22:06:05Z,2019-03-16T22:17:20Z,1,5.01,12,0,0,12,green,cash,Mott Haven/Port Morris,Soundview/Castle Hill,Bronx,Bronx
2019-03-16T22:13:28Z,2019-03-16T22:23:01Z,1,1,7.5,2.8,0,14.1,yellow,credit card,Midtown South,Clinton East,Manhattan,Manhattan
2019-03-16T22:13:35Z,2019-03-16T22:19:40Z,1,1.14,6.5,2.34,0,10.14,green,credit card,Central Harlem,Central Harlem North,Manhattan,Manhattan
2019-03-16T22:40:14Z,2019-03-16T22:44:50Z,1,0.93,5.5,1.86,0,11.16,yellow,credit card,Kips Bay,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-16T22:51:55Z,2019-03-16T23:17:51Z,1,3.29,17.5,5.32,0,26.62,yellow,credit card,Lower East Side,East Chelsea,Manhattan,Manhattan
